pubtime,medium_code,medium_name,rubric,language,char_count,head,subhead,length,year,text,meta,x,y,label
2021-12-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,8229,Fortschritt nur mit uns,"Die deutsche Politik singt gerade wieder einmal das Hohelied auf den Fortschritt. Und verschweigt, dass es den nie gibt ohne Nebenfolgen. Einordnung einer schönen alten Parole. Gastkommentar von Hans-Peter Bartels",8107,2021,"Gleichzeitig stehen die Grünen von Robert Habeck und Annalena Baerbock neuerdings für eine wettbewerbsfähige (dekarbonisierte) Industrie und für ein Modell, das Deutschland zum Klimarettungs-Weltmeister machen soll.","12/06/2021, NZZ",5.0546904,3.5805383,unlabeled
2022-12-15 23:00:00+00:00,TA,Tages-Anzeiger,Zürich,German,7297,"«Studierende erhalten nicht einfach Notenabzüge, wenn sie nicht gendern»",,6923,2022,"«Woke» hat sich in den letzten Jahren zu einem Trendbegriff entwickelt, der von verschiedenen Gruppen in unterschiedlichsten Kontexten genutzt wird.","12/15/2022, TA",4.1864953,1.3325621,unlabeled
2022-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5628,Therapie für alle,Rammstein feiert im ausverkauften Stadion Letzigrund die modernen Antihelden – und jeder ist mitgemeint,5425,2022,Die Aktionen des Sängers und der Instrumentalisten scheinen in keinem Verhältnis mehr zu stehen zu diesem Gemenge von Metal-Salven und Sequenzer-Industrie.,"05/31/2022, NZZ",1.1616892,6.0783973,unlabeled
2021-01-27 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,12137,Der Dissident,"Als Rapper provozierte Jürg Halter alias Kutti MC die Hip-Hop-Szene – heute ist er ein vielbeachteter Schriftsteller, der überall aneckt",11611,2021,"Gerade auf Twitter gibt es viele, die sich gerne als Opfer darstellen, obwohl sie längst privilegiert sind.","01/27/2021, NZZ",5.1788573,2.43648,unlabeled
2021-12-27 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,8124,Die Herzlichkeit der Amerikaner kontrastiert mit Gewaltausbrüchen,Die kulturellen Unterschiede zu Europa sind für Schweizer verwirrend,7860,2021,Die grösste Überraschung nach einem Jahr in Chicago ist die Freundlichkeit der Bewohner.,"12/27/2021, NZZ",2.8482344,4.534884,unlabeled
2021-03-05 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9909,Die Krise schafft die schönsten Lieder,"Musik ist eine geduldige Therapeutin. Sie lässt sich Zweifel, Hass und Kummer gefallen – und profitiert gar davon.",9800,2021,"Tränen sind Symptom des Schmerzes, aber oft auch seine Therapie.","03/05/2021, NZZ",1.249148,2.6241908,unlabeled
2022-09-25 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5633,Im Barock war die Welt schon einmal chaotisch,Die Epoche erinnert an unsere Zeiten auch wegen ihrer Krisen. Davon erzählt eine Ausstellung im Landesmuseum,5447,2022,In einem Gemälde porträtierte Joseph Reinhard,"09/25/2022, NZZ",3.4222388,5.229292,unlabeled
2017-06-05 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,8100,"Revolution, Rave und Ritalin",,7748,2017,"Man muss sich mit ihnen auseinandersetzen, man will es auch, was die Intensität des Erlebnisses noch einmal steigert.","06/05/2017, TA",2.301281,2.7777283,unlabeled
2022-05-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Front,German,8389,Inflation des Leichtsinns,"Die Preise steigen weltweit in hohem Tempo. Dies nur mit dem Ukraine-Krieg zu erklären, taugt nicht als Ausrede. Vielmehr haben die grossen Zentralbanken während Jahren geradezu fahrlässig gehandelt. Das rächt sich nun.",8307,2022,"Mit solcher Verzögerungspolitik nährte die frühere französische Finanzministerin den Verdacht, ihr seien günstige Zinsen für überschuldete Euro-Staaten weit wichtiger als niedrige Inflationsraten.","05/20/2022, NZZ",1.4740692,0.43367952,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,Du kannst ein File definieren durch die Blockchain.,"05/31/2021, NZZ",-0.21663402,4.4961042,unlabeled
2022-09-20 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,8621,Wieso «woke» alle nervt,,8198,2022,Nach den Demos von «Black Lives Matter» wurde aus «stay woke» relativ schnell ein Meme.,"09/20/2022, TA",5.185934,1.8054608,unlabeled
2022-03-24 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20971,"Rassismus, Religion und Radau – «culture woke» verändert die Universität","In Frankreich ist ein Kulturkampf um die Hochschulen im Gang: Professoren werden gemobbt, Veranstaltungen abgesagt, und der Staat will in die Forschung eingreifen",20378,2022,"Wer es anders sieht, wird schnell verdächtigt, ein Anhänger von Éric Zemmour zu sein – einem Mann, der allen Bürgern ohne französischen Vornamen das Französischsein abspricht und jede ideologische Verirrung an den Universitäten für seine Zwecke instrumentalisiert.","03/24/2022, NZZ",5.337616,2.8375475,unlabeled
2019-03-22 23:00:00+00:00,TA,Tages-Anzeiger,Wochenende,German,16835,"Sie wissen, was wir sehen wollen",,16233,2019,Bereits dann boten sie Filme übers Netz an;,"03/22/2019, TA",3.2459564,6.944744,unlabeled
2022-01-31 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Wirtschaft,German,3205,Heilfasten für Kleinkinder,,3078,2022,Andere würden eher von «lebenslang» sprechen.,"01/31/2022, NZZ",1.7188745,1.9537631,unlabeled
2022-01-31 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Wirtschaft,German,3205,Heilfasten für Kleinkinder,,3078,2022,Diese Neuauflage der Abstinenzbewegung wird von ihren Promotoren als wahres Wundermittel gepriesen.,"01/31/2022, NZZ",4.037961,1.7795107,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,"Wir haben auch Museen, wir haben die Oper, die sind konservativer.","11/08/2022, NZZ",2.1474247,5.129935,unlabeled
2022-08-25 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5549,Louis C. K. ist wieder O. K.,Der amerikanische Comedian zog sich nach einem Belästigungsskandal aus der Öffentlichkeit zurück. Nun hat er einen Spielfilm gedreht,5377,2022,Will die Zeitung sagen:,"08/25/2022, NZZ",-0.07673402,3.6957104,unlabeled
2022-09-12 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,8956,Was bedeutet eigentlich «sexuelle Identität»?,"Gender-Aktivisten krempeln mit Vehemenz die Sprache um. Dass wir dabei den Durchblick verlieren, ist gewollt. Gastkommentar von Rieke Hümpel",8672,2022,Über den Begriff «Geschlecht» wird viel diskutiert.,"09/12/2022, NZZ",3.8576708,0.34384632,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,Wie stehst du dazu?,"05/31/2021, NZZ",-0.033399317,4.5432773,unlabeled
2021-08-11 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5644,Das Kalkül hinter der Diversitätsforderung,Lange erfüllte Hollywood den Golden-Globes-Verleihern alle Wünsche. Nun hat die Branche eine ideale Gelegenheit für einen Befreiungsschlag gefunden,5501,2021,"Zudem wurde gemunkelt, dass die HFPA ihren Mitgliedern – also sich selbst – substanzielle Summen auszahle und sich von den Film- und Fernsehfirmen mit Geschenken verwöhnen und zu aufwendigen Pressereisen und Champagner-Empfängen einladen lasse.","08/11/2021, NZZ",3.7414412,6.729212,unlabeled
2021-07-21 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9790,Schwer schnauft der sterbende Elefant,Im Berliner Humboldt-Forum bleibt man die Antwort auf die postkoloniale Debatte schuldig. Von Johann Michael Möller,9686,2021,Aus diesem Forum ist eine Versuchsfläche für die Aushandlungsprozesse unserer Zeit geworden.,"07/21/2021, NZZ",2.6817894,3.0111647,unlabeled
2021-10-28 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,4400,Darf man über Transmenschen Witze machen?,,4187,2021,"Es ist nicht das erste Netflix-Special von Chappelle, schon zuvor hat er sich über Transgender lustig gemacht, und schon zuvor führte das zu Proteststürmen.","10/28/2021, TA",5.1832414,1.977068,unlabeled
2022-08-05 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5244,Ein 90-Millionen-Dollar-Film soll geschreddert werden,"«Batgirl» war bereits abgedreht, es fehlte nur noch die Postproduktion. Nun soll das Werk weder im Kino noch über Streaming gezeigt werden",5086,2022,"«Batgirl» wurde zu einem Zeitpunkt geplant, als Warner exklusive Filme für seinen Streamingdienst HBO Max wollte.","08/05/2022, NZZ",3.6330495,6.7640085,unlabeled
2022-10-28 22:00:00+00:00,TA,Tages-Anzeiger,Hintergrund,German,9757,Wie DeSantis Trump verdrängen will,,9380,2022,"Er gilt als «Trump mit Hirn» DeSantis hat sich bisher nicht dazu geäussert, was er davon hält, dass der Ex-Präsident womöglich streng geheime Unterlagen in den Bundesstaat transportiert hat, dem er als Gouverneur vorsteht.","10/28/2022, TA",7.7309794,3.9515588,unlabeled
2022-03-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9717,Wokeness wird zum Wahn,In San Francisco wächst der Widerstand gegen die neue Gegenaufklärung namens «Critical Race Theory». Von Josef Joffe,9570,2022,"Das Böse des Weissseins könne allenfalls unterdrückt, nicht überwunden werden.","03/20/2022, NZZ",1.5481337,2.2550693,unlabeled
2022-05-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Firmen & Finanzen,German,1767,UBS in der Woke-Falle,,1706,2022,In gewissen Kreisen gilt «woke» mittlerweile fast als Schimpfwort.,"05/20/2022, NZZ",4.2693167,1.4600478,unlabeled
2022-11-18 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11999,Häme gegen unser Theater ist unangebracht,"Das Schauspielhaus reizt zu Debatten – ein Zeichen dafür, dass uns mehr gelingt, als vielen lieb ist. Eine Replik von Nicolas Stemann",11865,2022,"Ein Monolog der Sonne, die zwischen Überdruss, Amüsiertheit und Langeweile auf die Menschen schaut, die noch glauben, am Strand zu liegen, und dabei nicht merken, dass sie bereits verbrennen.","11/18/2022, NZZ",2.8284678,1.4972107,unlabeled
2022-06-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6621,Die dunkle Macht des Götterknaben,Das Opernhaus Zürich zeigt Mozarts «Figaro» als frechen Kommentar zum Verhältnis der Geschlechter. So soll Komödie sein!,6437,2022,"Das ist der Stoff, aus dem Komödien sind – obendrein hat es überraschend viel mit Mozart und seinen Dichtern Beaumarchais und Da Ponte zu tun.","06/20/2022, NZZ",2.2725887,5.327529,unlabeled
2022-11-15 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,10664,Ein Theater für die Woke-Blase?,,10190,2022,"Quoten degradieren die Fähigkeiten und sind auch schwierig wieder wegzubringen, wenn sie mal institutionalisiert sind.","11/15/2022, TA",4.128874,2.374878,unlabeled
2020-09-23 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8176,Vormarsch der säkularen Fundamentalisten,Amerikas illiberale Linke und radikale Islamisten haben einiges gemeinsam. Von Ayaan Hirsi Ali,8060,2020,"Der Motor der Proteste Neunzehn Jahre später sehen wir eine ähnliche Dynamik am Werk, allerdings eine, die von innen statt von aussen kommt.","09/23/2020, NZZ",3.1379282,2.0599601,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"Die Quote ist seit 1900 im Westen von ein paar Prozent steil hochgeschossen – auf ein Drittel des BIP in Frankreich, auf mehr als ein Viertel in Deutschland.","03/26/2021, NZZ",4.007333,4.161993,unlabeled
2022-02-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,13049,«Wollen wir eine Gesinnungspolizei?»,,12675,2022,Wenn jemand in Oxford Geschichte studieren will: Wie läuft die Aufnahme ab?,"02/20/2022, NZZ",4.1288757,4.853353,unlabeled
2019-10-28 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,3625,Nick Cave und die Aufgeweckten,Der australische Sänger bricht eine Lanze für die Freiheit der Kunst,3491,2019,Die neue Ideologie,"10/28/2019, NZZ",3.6151552,1.8593527,unlabeled
2022-06-03 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Wirtschaft,German,7401,"«Am Anfang spielte ich nach den Regeln der anderen, später habe ich sie geändert»",Simona Scarpaleggia ist die Gewinnerin des diesjährigen Ehrenpreises für Frauen des Swiss Economic Forum,7174,2022,Ab 2012 führte die CEO 80- und teilweise auch 60-Prozent-Pensen für Führungskräfte ein.,"06/03/2022, NZZ",4.6482306,4.976431,unlabeled
2019-04-09 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,5032,Die laute Minderheit probt den Aufstand,Die Debatte um Joe Biden in den USA beleuchtet die Zerrbilder der sozialen Netzwerke,4838,2019,"Für den aktivistischen Flügel, der die Partei auf radikal trimmen will, und für die vielen Konkurrenten Bidens ist das natürlich äusserst unangenehm.","04/09/2019, NZZ",7.0002546,3.5365367,unlabeled
2021-01-27 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,12137,Der Dissident,"Als Rapper provozierte Jürg Halter alias Kutti MC die Hip-Hop-Szene – heute ist er ein vielbeachteter Schriftsteller, der überall aneckt",11611,2021,"«Aha, jetzt nutzen sie die Gelegenheit zum Pöbeln», sagt er, nachdem ihn ein Mann im Vorbeigehen angerempelt hat.","01/27/2021, NZZ",2.2745776,4.0664945,unlabeled
2017-05-05 22:00:00+00:00,TA,Tages-Anzeiger,Wochenende Kultur & Gesellschaft,German,7883,Der Hass der Wohlgesinnten,,7417,2017,So leicht kommen wir in «Get Out» nicht mehr davon.,"05/05/2017, TA",2.4797337,6.134393,unlabeled
2022-12-05 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,6453,Die britischen Ordnungshüter geraten im Kulturkampf zwischen die Fronten,Eine Serie von Skandalen zeugt von rassistischen und sexistischen Entgleisungen von Polizisten,6271,2022,"Während der «Menopause Awareness Week» trug Jukes eine «Meno-Weste», welche die Wallungen simuliert, die Frauen in den Wechseljahren heimsuchen können.","12/05/2022, NZZ",4.0507045,0.5324585,unlabeled
2022-06-01 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5926,Der Film zur Stunde,"Tom Cruise rettet in «Top Gun: Maverick» das Abendland. Manche weiden sich am Militarismus, andere entdecken darin Homoerotik",5701,2022,"Weil darin, darf man erstens vermuten, keine (Spider-)Männer mit Superkräften, in Leggins vorkommen, die sich durch Computergrafiken kämpfen.","06/01/2022, NZZ",3.4553442,6.67619,unlabeled
2022-12-28 23:00:00+00:00,TA,Tages-Anzeiger,Schweiz,German,7347,«Ich gebe gern kindliche Antworten auf ernste Fragen»,,6850,2022,"Wer aber Elon Musk oder Lionel Messi karikaturistisch porträtieren möchte, kann das mit solchen Programmen in Sekundenschnelle auf dem eigenen Smartphone tun.","12/28/2022, TA",5.13666,6.580442,unlabeled
2022-12-30 23:00:00+00:00,TA,Tages-Anzeiger,Und jetzt?,German,17843,"«So wie bisher geht es nicht weiter, wir müssen neue Formen finden»",,16898,2022,"Also Formen von Ausschluss und gesellschaftlichen Hürden, die nicht einem einzelnen Individuum in einer bestimmten Situation begegnen, sondern aufgrund von Merkmalen des Geschlechts, der sexuellen Orientierung, der ethischen oder sozialen Herkunft, des Alters, der Weltanschauung oder körperlicher und geistiger Möglichkeiten entstehen.","12/30/2022, TA",4.3313794,0.55693823,unlabeled
2021-03-05 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9909,Die Krise schafft die schönsten Lieder,"Musik ist eine geduldige Therapeutin. Sie lässt sich Zweifel, Hass und Kummer gefallen – und profitiert gar davon.",9800,2021,«What was it good for?,"03/05/2021, NZZ",0.25344884,4.422105,unlabeled
2021-05-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10576,Irgendwann kollabiert das Absurde unter seinem eigenen Gewicht,"Umbenennen, verbannen, canceln: Wohlmeinende Umstürzler sind in Europa am Werk. Wohin das führt, ist abzusehen.",10442,2021,"Wenn alles Rassismus ist, dann ist nichts Rassismus.","05/07/2021, NZZ",4.94604,1.1297044,unlabeled
2022-11-11 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Front,German,8521,Höchste Zeit für die Republikaner,"Die Midterms sollten ein Weckruf sein: Die Republikaner haben sich zu Trumps Geisel gemacht. Je früher sie sich von ihm losreissen, desto besser für ihre Wahlchancen. Die Frage ist, ob sie noch die Kraft dazu haben.",8442,2022,"Oder Trump wird die Partei, die amerikanische Republik und die liberale Weltordnung über die nächste, weit höhere Klippe reissen.","11/11/2022, NZZ",7.30918,3.641538,unlabeled
2022-03-09 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,6110,Plötzlich mächtig,Viola Amherd wandelt sich von der woken Verbündeten der Linken zur strammen Verteidigungsministerin,5921,2022,"Die Schweiz stellt sich plötzlich existenzielle Fragen angesichts des real gewordenen Kriegs «24 Autostunden von St. Gallen entfernt», wie es Karin Keller-Sutter jüngst vergegenwärtigte.","03/09/2022, NZZ",3.307326,4.9849496,unlabeled
2022-03-09 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,6110,Plötzlich mächtig,Viola Amherd wandelt sich von der woken Verbündeten der Linken zur strammen Verteidigungsministerin,5921,2022,Die Mitte-Bundesrätin Viola Amherd ist zuständig für die Sicherheit des Landes in dieser unsicher gewordenen Welt.,"03/09/2022, NZZ",4.299084,4.5637336,unlabeled
2020-11-02 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,9583,Kultur der Anbiederung,"Medien entschuldigen sich für kritische Artikel, Firmen entlassen Angestellte, Verlage trennen sich von Autorinnen, Richter biedern sich bei Klimaaktivisten an: Wie die Shitstorm- und Empörungskultur gerade die Welt verändert. Von Lucien Scherrer",9504,2020,Dieses Phänomen war schon vor der digitalen Revolution bekannt;,"11/02/2020, NZZ",4.3321066,2.8228703,unlabeled
2022-03-24 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20971,"Rassismus, Religion und Radau – «culture woke» verändert die Universität","In Frankreich ist ein Kulturkampf um die Hochschulen im Gang: Professoren werden gemobbt, Veranstaltungen abgesagt, und der Staat will in die Forschung eingreifen",20378,2022,Viele seien hervorragend vernetzt und international erfahren.,"03/24/2022, NZZ",3.2961326,3.668377,unlabeled
2021-04-27 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5400,Gal Gadot ist Israels Östrogenspritze fürs Blockbuster-Kino,«Wonder Woman» bringt eine feministische Galionsfigur auf die Leinwand. Ihre Darstellerin gerät ins Kreuzfeuer der Nahostpolitik,5228,2021,Nicht überall sind die Leute so hingerissen von der Israelin.,"04/27/2021, NZZ",3.489479,0.97852373,unlabeled
