text,x,y,label
Nice one  half the letters are missing from the pack. 👆🏻 https://t.co/PJtftPBY84,4.7972713,2.995842,unknown
Very disappointed  with click and collect in Plymouth. Collection slot 4-6 and STILL no van in the bay. Crying baby in th car now too,1.1228492,0.15944791,unknown
"went to local store bought baby vests have been over charged 50p.choose to not have receipt. 
How how others have had this !!!!!",2.4735932,0.78440887,unknown
how long are you accepting the old £1 coin and is it at all stores? Thanks,2.58348,-2.5508785,unknown
it is not good practice storing your milk on the floor outside the refrigerator #foodsafety #shelflife #overstocked https://t.co/Z38oshXzya,5.3477163,-1.076725,unknown
where the rest of my ribs at?! 😱 https://t.co/DSqwByWCOu,5.2896385,3.002488,unknown
"I didn't realise jelly came with surprise gifts, do I win anything? #jelly #sideorderofvomit https://t.co/u2cC2ICuzC",6.0658636,0.62286085,unknown
"a blonde lady (I didn’t get her name) working in Customer Services in your Madeley, Telford, UK store was a breath of fresh air at 9:30am on a Saturday! I went to click&amp;collect &amp; she was so bright, cheerful &amp; kind! She deserves recognition-I will write to the store also",0.90526426,3.3920028,unknown
"@2709 was Innis &amp; None only made for #GoSober?
Difficult finding any now from  @Morrisons and @sainsburys
Available in any other stores?",3.7860036,-0.22287454,unknown
"Hi Tesco, bought this today. One was disgusting, one is fine. Didn't get a receipt though because didn't feel I needed one... https://t.co/vg9lRs5WWo",3.7995508,0.6299639,unknown
"Dear  
Is there any chance of my order being delivered to the click and collect store soon as it should have been ready on 29th Nov? 😡",-0.114448175,0.62203276,unknown
spent £60 to receive petrol ⛽️ voucher didn't know baby milk was excluded.please can you help #tiredworkingmum #outtafuel https://t.co/1ERfx9x317,1.7413872,-0.26825124,unknown
Hey  is this how we deliver Christmas presents? #kidsaskingifsantahasbeen #whereisthebox? https://t.co/tMAn33zxyg,5.0799947,1.7364423,unknown
👿 that annoying feeling when you have just spent ages doing your online food shop &amp; the website goes down ......  #firstworldproblem,0.84151274,-1.1302114,unknown
"#sainsburys, #Tesco, #MORRISONS etc NO MORE plastic bags please. See @21841 paper bags work just as well.",3.7839558,1.750972,unknown
Hi there. I tried sending some groceries to an address in England and it wouldn't let me pay as I'm using a Canadian card. Any way around this please? Thanks.,0.20681216,0.21381654,unknown
"Getting really tired of this  Just no respect for customers time, or customer service from the driver. https://t.co/NZV4OpxP7H",1.794727,3.2235103,unknown
Well done  Welshpool for giving old pound coins in my change!,2.6244433,-2.5371194,unknown
sort out automated text messages. I've had the same text from you about my credit card 6x in 4 minutes. 😠 Once is more than enough,0.282869,0.0005206458,unknown
is the 20% off baking not available in all stores got home and realised its not come off my items,5.4954844,-0.50392365,unknown
Agh! Trying to book a food Xmas delivery slot. Tesco says slots are open to book for 23rd although it won't let me book beyond 20th? It's as though the universe is just willing me to go all posh this year 😂  #m&amp;s #waitrose,-0.9457904,0.9326321,unknown
I just brought a feta and Fried tomato pasta and the seal was broken with no protective plastic layer. What do I do with it I’m worried to eat it ? Will a store take it back if I say what happened,8.346422,-0.24784987,unknown
When  rob you of a vegetable pakora. https://t.co/HcTEHGvFoj,8.295966,0.70681965,unknown
"3 times used self scan, 3 times checked. Is it a certain amount of money spent or is your system rubbish? #poor",1.7034553,0.8032784,unknown
can’t find chestnuts on website? Need loose chestnuts price please?,6.7542233,0.9766918,unknown
"@tesco, took this photo in one of your stores yesterday. Milk 2days out of date, have told staff about this 4 times over recent weeks #tesco https://t.co/Yx3LwXP62n",5.2351303,-1.2042195,unknown
please could I point out that the lichfield tesco car park has not one light on. Me and my baby nearly run over on the crossing as it’s pitch black. Very creepy and dangerous. https://t.co/8S1v5UG38u,2.6170382,3.1493468,unknown
"Your checkout is not working, does not allow payment",0.18593399,-0.3584035,unknown
chicken is the WORST. 2nd time we've bought from them at full price and 2nd time the chickens been inedible after 24 hrs. Never again,7.9189787,-1.3884748,unknown
"Ever since my wife had breast cancer, she is very mindful of reducing alcohol consumption. Well done  for this great innovative wine! https://t.co/UmtUeBM8xd",4.5509257,-0.7513709,unknown
Broughton Rd what's with no 1k Tesco Bran Flakes? Such a hassle having to buy/carry several small boxes.,3.9067483,0.47121924,unknown
I have just had one of the most awful sandwich fillers ever! Chicken Tikka tastes like lemon fairy washing up liquid. Yuk!,7.7869415,-0.62585807,unknown
you defiantly need to train your staff on customer service in the Royston store. No impressed how I was treated today.,1.2975608,2.597978,unknown
Great experience this morning at 7am with a very thoughtful delivery driver (Michael). Great customer service in action. Thank you!,0.77664363,3.4880726,unknown
So .. eh ..  seem to be doing pretty well out of #ophelia https://t.co/mZDKHfj4Is,5.085389,3.5917678,unknown
"my order was set for between 15.00 and 16.00, I received a text saying driver running late, would be between 15.00 and 16.52, but still no sign of it?",-0.40729064,1.46758,unknown
Why have all the overhead aisle signs been taken down at store 2397 Tesco Extra Dunfermline? Am I supposed to just memorise where everything is now?,2.3882957,1.4239866,unknown
"I’m so sad  have sold their opticians to @22550, I moved to Tesco because vision express have the worst customer service I’ve ever come across 😡 off to @285 I go!",1.0631617,1.8363212,unknown
do you know if you’ll have more children’s unicorn onesies in before Xmas please? an722403 age 11-12 as everywhere including the website only has small sizes 😢🎅🏼🦄,4.6764274,0.97728014,unknown
So I have a lecture at 10 but don't have time for breakfast and I'm eating a  Peanut Munch bar and then bit into plastic. Wtf Tesco?! https://t.co/prC0IsM0gj,7.5590763,0.021765407,unknown
Any idea why part of my Click&amp;Collect order would be showing as Collected when I haven’t even been in to pick it up as of yet?,0.55005157,0.29117996,unknown
"Hello , what aisle are your fruit winders on??",7.3222365,1.893734,unknown
not a great job today no substitutions ticked yet I receive 5 bottles of still water instead of 6 sparkling and a different beef joint no bags also ticked yet the delivery comes with no fewer than 7 plastic bags #FirstWorldProblems #bettergetusedtodrinkingstill,0.4515745,2.018067,unknown
". I bought your 'Four Cheese &amp; Garlic' bread, but there are only 2 pieces of cheese. Very disappointed   #WheresTheCheese #sad https://t.co/5TB3iVKSR4",7.4671445,-0.019613365,unknown
"hi!
I was just in your Cowley Road petrol station branch, and found expired ham *with the date obscured* by sticking the reduced price label over the date area on front of back, rather than over the barcode area on the reverse.

I reported it to the staff there after",1.5542463,-0.11084708,unknown
"young delivery driver stopped to assist collapsed lady at roadside, refused to leave until ambulance arrived #compassionate #cares",1.8350078,3.5021448,unknown
Nightingale House is looking for donations of gifts and a Christmas tree for homeless families staying at the hostel over Christmas.  Can you help?   @sainsburys @127894 @Morrisons  @117249  #Cardiff #Christmas  https://t.co/ibIBZ1dUwO https://t.co/qBLv7oSaKt,5.391711,2.0861354,unknown
I think someone’s been getting low points on Candle Scrabble in your store  Brooklands #Weybridge https://t.co/JrGpGgu5kZ,3.6521616,0.6503569,unknown
"Hi guys, I wanted to shout about some great service I had on Saturday for a grocery delivery, Wayne in Leeds was lovely!",0.7366847,3.4959543,unknown
website has recipients for bonfire toffee apples but staff in store say in store say not sold after Halloween ?,5.9442163,2.1670244,unknown
"booked my Christmas delivery slot, was pretty surprised to find items such as eggs, sugar, cereal and potatoes already out of stock for a forward booked date? Is this really the case?",-0.91975915,0.9222974,unknown
Dear   ... This is the second packet of these that I've had in the past week that contain absolutely no walnuts at all (even though they are supposed to) what's g'wan? https://t.co/O7hS0z2UQ2,7.178292,0.71737826,unknown
"4th time in as many months that a  home delivery shop hasn't arrived. No contact from driver, no contact from store, countless chasing up to no avail. Huge waste of time again. Abysmal service, will take our custom elsewhere. 👎",0.1015347,1.6146405,unknown
"No  L is for lime, not apple! #backtoschool #fail https://t.co/Bi4XHwiVHd",7.206649,1.8899349,unknown
"why is you diesel more expensive in Stoke than Shrewsbury, Portsmouth Southampton? Why the difference",1.9035165,-0.14526291,unknown
"do you sell gluten free nann breads, sure I got one before but can't find them now. Help!",6.310921,-0.30385152,unknown
I picked up a package on the 26th October. It was ready on the 25th. It’s is a PlayStation 4. When can I return it until?,1.9654442,-1.2827849,unknown
Got a loaf of @337661 from  and there’s a bit of wholemeal bread on the top of the white bread. What’s going on here ? https://t.co/6Jh8DsForP,6.440644,-0.32696238,unknown
Why are you not displaying in stores these biscuits £2 till close tomorrow? All give full £4 price. https://t.co/AbdrOduhsj,5.5939136,-0.15135889,unknown
- any idea what THIS thing is in my crisps please??? https://t.co/x7ym1ae1wh,7.23593,0.56897277,unknown
Watching Blue Planet and all I could think was - Jeez  @sainsburys and the rest - how can you watch that and not go paper WHEREVER POSSIBLE? #plasticpollution,4.4295645,2.002183,unknown
Had a new Tesco sofa delivered by Home and Retail yesterday. The 2 delivery men were fantastic and really helpful. Sofa is great too 👍,2.517008,0.701465,unknown
Shocking  you may have converted your trolleys to accept the new £1 coin but you have not converted the initial link ups in the trolley bays to return the said coin!  That's £4 now that you owe me!!! How many other poor suckers have fallen victim to this scam of yours! £££s,2.6321545,-2.3871236,unknown
not happy ordered from tesco direct and ordered appeared 2 days late ...useless as it was for an event. #nothappy !!!,-0.12466163,1.5973718,unknown
😱 drinking alcohol free wine and it turns out it has alcohol in even if it is &lt;0.5%,4.557071,-0.727664,unknown
. you have outdone yourself with your finest salted caramel cream liqueur 😍,6.6852074,0.61608523,unknown
Just had a ‘discussion’ in  because the cashier didn’t want to sell me a ripe avocado because it was ‘damaged’ she did but...,7.5100036,2.085362,unknown
it shouldn't take 3-5 working days to get a refund... it doesn't take me 3-5 working days to pay you for my groceries,0.25654408,1.1510656,unknown
Just spent  £5 on Ben and Jerry's ice cream opening it not even 10 minutes after purchase and it's like slush! #fuming,5.964218,-0.11313791,unknown
how do i get help on recruiting issues?,0.9463239,1.7075315,unknown
I wonder if  can #spotthedifference no it’s not that one is full! 🥛I’ll give a sniff my👃🏻will detect if it’s past it’s #usebydate #print #fail https://t.co/kqKtg3Rug7,4.3219776,3.0823557,unknown
Can’t believe  trolleys still don’t accept the new pound coin. #FML,2.6176903,-2.4645004,unknown
